customer_id,customer_name,email,country,state,city,address,credit_score,income,debt_to_income_ratio,risk_tolerance,employment_status,credit_utilization_ratio,default_probability
190,Miss Tina Gordon,jennifer58@example.com,United States,New York,Glendaberg,846 Alexandra Burg Suite 200,775,133251,0.09,Medium,Self-employed,0.14,0.0561
191,Dustin King,vaughnkenneth@example.net,United States,California,West Karen,7198 Julia Points,631,311225,0.13,Medium,Retired,0.42,0.2456
192,Amber James,rfrye@example.com,United States,New York,Youngport,43973 Fischer Plains,744,25477,0.09,High,Employed,0.19,0.1186
193,Jerry Lucero,lopezglenn@example.net,United States,California,Port Jenny,0648 Anderson Prairie,791,75631,0.05,Medium,Employed,0.08,0.076
194,Brittney Hernandez,candice94@example.com,United States,Illinois,Adammouth,58328 Kristie Estate Suite 886,695,539838,0.34,Medium,Self-employed,0.03,0.0622
195,Erin Carter,wbarajas@example.net,United States,Georgia,West Jeffreyborough,57399 Susan Springs,765,63150,0.29,Medium,Employed,0.28,0.1348
196,Joshua Campbell,willie87@example.com,United States,Florida,Patrickville,3581 Gary Trail,692,62908,0.33,Low,Employed,0.17,0.0469
197,Jessica Garcia,elucas@example.net,United States,California,Lake Cameronborough,75011 Gregory Glen,639,112510,0.3,Low,Employed,0.38,0.2162
198,Jerry Sullivan,andre18@example.org,United States,California,New Lorraineview,901 Reilly Coves,782,61874,0.17,Low,Employed,0.12,0.041
199,Diane Mcintosh,qfoster@example.org,United States,Florida,Kristinport,83268 Choi Divide Suite 508,457,15278,0.1,Low,Employed,0.66,0.6322
200,Jennifer Kelley,torreskaitlin@example.net,United States,Illinois,North Bobby,68222 Christina Glen Apt. 129,468,148127,0.47,Medium,Student,0.6,0.2764
201,Joshua Roberts,kingjames@example.net,United States,New York,Port Karenside,5231 Harvey Fields Suite 775,647,15000,0.72,Low,Retired,0.27,0.1824
202,Holly Stewart,ujackson@example.org,United States,California,Heatherberg,645 Erin Isle,716,42897,0.53,Medium,Student,0.18,0.1254
203,Katelyn Rodriguez,wilkinsonmichele@example.org,United States,California,Fordstad,1108 Lisa Prairie,778,157304,0.05,Medium,Unemployed,0.09,0.1036
204,Kristen Stephens,jvaldez@example.com,United States,New York,Hammondborough,94278 Randy Parkway Apt. 392,625,45015,0.56,Medium,Employed,0.4,0.3944
205,Krystal Brennan,jillwebb@example.com,United States,California,South Erik,73145 Brad Ford,704,34373,0.27,Medium,Employed,0.43,0.2023
206,Amanda Wong,padillaadrienne@example.com,United States,California,Paulmouth,892 Valdez Lakes Apt. 846,710,120983,0.34,Medium,Employed,0.45,0.1428
207,Haley Sparks,shawdon@example.org,United States,Texas,New Richard,84322 Michael Stravenue,378,30306,0.69,Medium,Retired,0.6,0.394
208,Karen Mendoza,brittanyholland@example.com,United States,Texas,Lake Jerrymouth,02992 Crystal Canyon,773,22521,0.14,Medium,Employed,0.26,0.01
209,Kellie Sullivan,johnsjessica@example.com,United States,Georgia,North Gabriel,79772 Maria Rapid,702,74578,0.05,Medium,Employed,0.3,0.1078
210,Lisa Dixon,jennifercooper@example.com,United States,Pennsylvania,Port Brandi,66210 Alexandra Parkways,714,51723,0.49,Medium,Employed,0.2,0.183
211,Steven Greene,davisdonna@example.net,United States,California,Serranoville,686 Golden Square,709,22138,0.2,Medium,Employed,0.6,0.2051
212,Jane Chapman,colemanjonathan@example.org,United States,Pennsylvania,Perezfort,9864 Adam Summit,759,99664,0.21,Medium,Employed,0.01,0.2395
213,Matthew Watts,robert12@example.com,United States,Pennsylvania,New Alexandrahaven,8695 Braun Locks Apt. 688,771,86819,0.2,High,Employed,0.12,0.2825
214,Dawn Parker,kim62@example.net,France,,Whiteside,372 Jason Locks,702,44900,0.46,Low,Retired,0.11,0.01
215,Vincent Smith,morrowthomas@example.net,United States,Florida,Laurenton,14351 Jenny Locks Suite 902,754,47426,0.15,High,Employed,0.15,0.1349
216,Tara Holmes,arthurgreene@example.net,United States,California,Gonzalesborough,205 Diana Estate,696,87230,0.05,Medium,Unemployed,0.42,0.1784
217,Jennifer Gonzalez,mclaughlincasey@example.org,United States,Pennsylvania,West Kimberlystad,895 Richmond Harbor Apt. 937,607,155171,0.53,Medium,Employed,0.78,0.5049
218,Jonathan Hansen,matthew18@example.com,United States,Georgia,Andrewsview,769 Carrillo Throughway Suite 779,490,47751,0.22,Medium,Student,0.45,0.3099
219,Richard Robinson,laurengutierrez@example.com,United States,Florida,South Darrenland,434 Raymond Summit,704,101088,0.32,Medium,Employed,0.49,0.0323
220,Hayden Shannon,ian37@example.net,United States,New York,Charlesburgh,34333 Mary Knolls,771,94104,0.23,High,Self-employed,0.08,0.0653
221,Megan Alvarado,duranamber@example.org,United States,Michigan,Port Daniel,9579 Henry Track Suite 639,494,120987,0.5,Low,Employed,0.39,0.377
222,Todd Johnson,phillip27@example.org,United States,Texas,North Alicia,0036 Mark Ridge Suite 284,823,61786,0.05,Medium,Self-employed,0.08,0.1508
223,Holly Jimenez,robertgoodwin@example.com,United States,Michigan,West Thomas,7292 Lisa Stravenue Suite 386,779,28857,0.28,Low,Retired,0.05,0.3034
224,Adam Fisher,wendyatkinson@example.net,United States,New York,Gonzalezberg,4489 Raymond Spurs Apt. 034,607,41357,0.76,Low,Employed,0.22,0.3023
225,George Ward,maurice61@example.com,United States,Texas,Combsville,982 Kelly Spring,770,78769,0.5,Medium,Employed,0.14,0.1774
226,Jane Mitchell,mirandadavidson@example.com,United States,Ohio,Hamptonmouth,996 Christian Junctions Apt. 554,634,256471,0.33,Low,Employed,0.59,0.0857
227,Jeremy Roy,julie87@example.com,United States,Texas,Catherinefurt,02341 Garrett Cove,695,40651,0.43,High,Employed,0.22,0.1848
228,Allison Sanders,garciachristine@example.org,United States,North Carolina,North Sharonfort,3347 David Villages Apt. 005,700,113985,0.38,Medium,Employed,0.44,0.3721
229,Kimberly Nelson,staylor@example.net,United States,Florida,Michellemouth,979 Mills Route,769,46053,0.17,Medium,Self-employed,0.14,0.2898
230,Regina Ramos,robert24@example.org,United States,New York,Reginafort,254 Nichols Spurs,685,65406,0.08,Medium,Employed,0.16,0.2543
231,Ralph Yates,laurakelley@example.org,United States,Texas,Arroyofort,663 Jennifer Rue Suite 634,693,201252,0.16,Low,Self-employed,0.25,0.2125
232,Susan Aguirre,justin84@example.com,United States,California,South Colleenhaven,22417 Nelson Road,772,110352,0.29,High,Retired,0.19,0.2695
233,Wayne Johnson,campbelldavid@example.com,United States,New York,Lopeztown,12073 Fisher Turnpike,623,22180,0.75,Medium,Self-employed,0.43,0.3173
234,Amanda Miller,brianrowe@example.org,United States,Florida,Boltonmouth,34601 Paul Mills Apt. 037,786,37873,0.28,Medium,Employed,0.23,0.1715
235,Michael Collins,eric08@example.net,United States,Texas,New Elizabethborough,7435 Michelle Forge,776,163566,0.26,Low,Employed,0.04,0.1576
236,Robert Richards,amccormick@example.org,United States,California,East Cynthiamouth,925 John Parks Apt. 950,638,67070,0.82,Medium,Employed,0.69,0.1468
237,Beth Hall,linda73@example.org,United States,Michigan,West Deannaside,2407 Hansen Plains Suite 392,630,23883,0.46,Low,Employed,0.64,0.2513
238,Ronald Rocha,caseymoore@example.com,United States,Ohio,Mariomouth,570 Gross Brook Suite 935,759,31096,0.37,Medium,Employed,0.01,0.1599
239,Michael Cannon,chloemorris@example.net,United States,Texas,Lake Tammyfurt,18102 Morgan Flats Apt. 731,652,105113,0.38,Medium,Student,0.23,0.2739
240,Kelly Miles,brandon39@example.net,United States,Ohio,New Darlenefurt,37170 Grant Mall,621,132657,0.05,Medium,Self-employed,0.45,0.1818
241,Deborah Williams,davenportchristian@example.org,United States,California,Lauraton,38633 Ashley Fall,760,60735,0.2,High,Employed,0.28,0.01
242,Jimmy Ortega,jacksonhenry@example.com,United States,Illinois,Reeseshire,289 Mahoney Island Suite 566,703,433761,0.4,Low,Employed,0.3,0.2192
243,Jaime Pierce,michael77@example.com,United States,Michigan,Charleneshire,049 Zachary Hollow,831,115765,0.13,Medium,Employed,0.04,0.2122
244,Alison Short,samantha88@example.net,United States,Georgia,West Traceyborough,07522 Richardson Prairie,615,49277,0.46,Medium,Unemployed,0.55,0.213
245,Kelly Carroll,jessicacummings@example.com,India,,East Jonathan,9194 Jessica Ports,777,31176,0.57,Low,Unemployed,0.09,0.01
246,Felicia Hobbs,hbutler@example.org,United States,California,Millerton,604 Luis Port,469,27449,0.55,Medium,Employed,0.23,0.436
247,Anthony Dennis,wmaddox@example.net,United States,California,West Wayne,64622 Miller Ports,399,78302,0.4,Medium,Employed,0.49,0.455
248,Jeffrey Wolfe,timothygonzalez@example.com,Canada,,New Raymondland,983 Charles Trail,495,40496,0.47,Medium,Employed,0.57,0.413
249,Michael Henderson,james59@example.net,United States,California,Morrisshire,2597 Scott Viaduct,767,228432,0.42,Medium,Employed,0.04,0.1189
250,Nicholas Miller,sanchezchristine@example.org,United States,Texas,East Gina,51477 Martin Streets Apt. 388,708,193503,0.17,Medium,Employed,0.35,0.1454
251,Mary Bennett,scottbrian@example.org,United States,California,Anaberg,70164 Lin Brook Suite 636,792,99354,0.05,Medium,Self-employed,0.11,0.01
252,Cristian Rasmussen,williamssandra@example.com,Mexico,,West Toddside,6205 Kelly Hollow Apt. 840,701,23313,0.19,Low,Employed,0.47,0.0361
253,Tiffany Perez,penny21@example.net,United States,Illinois,Natashatown,936 Ashley Meadow Suite 957,779,34969,0.57,Low,Self-employed,0.17,0.1556
254,Melinda Harris,kylethornton@example.net,United States,Florida,East Denise,2925 Angela Stravenue,620,163495,0.44,Medium,Employed,0.57,0.4129
255,Pamela Beard,tali@example.com,United States,Georgia,East Lonnieberg,31220 Obrien Ridge Apt. 933,619,38160,0.82,Low,Self-employed,0.4,0.3866
256,Ryan Harrison,jack67@example.com,Mexico,,West Christopherfort,33060 Clements Forges,596,146930,0.43,High,Self-employed,0.33,0.2937
257,Troy Gonzales,dwatts@example.org,United States,California,Port James,0965 Carr Summit Apt. 817,693,87525,0.36,High,Employed,0.41,0.3476
258,Danielle Medina,grantzachary@example.net,United States,New York,Wilcoxton,47644 Jackson Hill,376,62403,0.25,Medium,Self-employed,0.31,0.4833
259,Matthew Davis,whitebrenda@example.net,United Kingdom,,Lake Zacharyberg,6570 Shawn Station,688,34123,0.16,High,Employed,0.35,0.1491
260,Matthew Dawson,jennifermartinez@example.org,Japan,,South Christopher,518 Acosta Pass Apt. 686,607,55525,0.28,Medium,Employed,0.58,0.3961
261,Mary Hernandez,haroldjoseph@example.com,United States,California,Port Georgemouth,7421 Susan Alley Suite 077,439,69683,0.17,Low,Employed,0.88,0.5769
262,Katherine Robinson,cchavez@example.org,United States,Texas,Stephenstown,84983 Jack Centers,409,136766,0.31,Medium,Employed,0.32,0.4578
263,Sara Evans,williamsrobert@example.org,United Kingdom,,Benjaminton,499 Tammy Summit,603,29478,0.22,Medium,Employed,0.67,0.4261
264,Erica Merritt,changmegan@example.org,United States,Ohio,Sarahland,2145 Warren Square Apt. 901,374,48520,0.42,Low,Self-employed,0.46,0.5794
265,Ryan Green,sara99@example.com,United States,New York,South Jenniferport,2934 Aaron Burg Suite 139,767,62060,0.1,Medium,Employed,0.23,0.2193
266,Robert Lewis,hannahking@example.org,United States,North Carolina,Gutierrezmouth,8850 Gina Junctions Suite 990,603,101736,0.64,Low,Employed,0.74,0.2936
267,Michael Hendricks,brewertimothy@example.net,United States,California,East Mark,576 Mary Hills Suite 880,418,28947,0.14,Medium,Retired,0.1,0.3707
268,Stacy Gomez,juanjohnson@example.com,United States,Michigan,New Gina,962 Michelle Terrace,759,20884,0.62,Medium,Self-employed,0.13,0.0741
269,Denise Miller,nathangallegos@example.com,United States,Michigan,Janetmouth,421 Glover Tunnel,732,102659,0.66,Medium,Employed,0.06,0.1166
270,John Porter,matthewwebb@example.net,United States,California,North Scott,2182 Jenny Mount Suite 810,726,17776,0.29,Low,Employed,0.35,0.0505
271,Stephen Garcia,andrew43@example.com,United States,Ohio,Sarahland,44857 Joseph Estate,494,167373,0.37,Low,Employed,0.61,0.4961
272,Christine Bell,joseph49@example.org,United States,California,Dannyside,49587 David Mountains,765,52852,0.05,Medium,Employed,0.14,0.2394
273,Christopher Carlson,tjensen@example.com,United States,Michigan,North Patrickland,817 Christopher Unions,708,17360,0.18,High,Retired,0.21,0.1954
274,Michelle Marshall,staceythomas@example.net,United States,California,Davisport,6255 Freeman Circles Suite 157,690,40768,0.37,Medium,Employed,0.18,0.1105
275,Lindsey Anderson,sullivanjennifer@example.org,United States,New York,Singletonport,148 Morales Loop Apt. 938,777,81088,0.46,Medium,Employed,0.11,0.1365
276,Robert Garza,vbradley@example.net,Canada,,South Patrick,19719 Nguyen Court,401,39098,0.77,Medium,Unemployed,0.73,0.5584
277,Brian Cervantes,pmurphy@example.net,United States,Florida,Thompsonfurt,32902 Shawn Highway,442,60841,0.43,Medium,Self-employed,0.41,0.4044
278,Michael Stewart,samantha65@example.org,United States,Illinois,Gilbertmouth,862 Brown Plaza,827,108235,0.16,Medium,Employed,0.01,0.056
279,Douglas Johnson,zpark@example.net,United States,Illinois,North Jacquelinestad,666 Gardner Shore Apt. 723,407,50932,0.24,Low,Self-employed,0.61,0.6114
280,Brittany Bright,dennisjones@example.org,United States,North Carolina,Bridgesstad,762 Derrick Valley,770,28292,0.38,Low,Retired,0.06,0.01
281,Jordan Coleman,ocruz@example.org,United States,Pennsylvania,Daltonchester,097 Jennifer Grove Suite 895,462,47136,0.51,Low,Employed,0.68,0.5075
282,John Vaughn,jessicafox@example.com,United Kingdom,,North Ashleystad,189 John Roads Apt. 894,769,185697,0.19,Medium,Retired,0.41,0.2883
283,Jose Harrison,robert44@example.org,United States,California,West Amandatown,949 Brown Mountains,756,230510,0.05,Low,Employed,0.33,0.0932
284,Rhonda Weber MD,martinezchase@example.com,United States,Pennsylvania,New Brett,94440 Cassandra Ramp Apt. 752,826,15000,0.27,Low,Retired,0.13,0.0968
285,Dr. Scott Cooper,coffeycaitlin@example.org,China,,Kimberlybury,6372 Becky Ville Suite 041,770,143318,0.35,Medium,Unemployed,0.01,0.01
286,Paul Goodwin,noahthornton@example.com,United States,Texas,East Stevenfort,86047 Gregory Pines Apt. 185,508,73139,0.11,Medium,Employed,0.76,0.2894
287,Derek Garcia,rmurray@example.net,United States,North Carolina,Bishopview,938 Byrd Falls,774,125390,0.18,Medium,Self-employed,0.15,0.2088
288,Alexandra Davis,jenningsmichael@example.net,United States,New York,Amytown,3009 Brian Ranch Apt. 911,821,38546,0.05,Medium,Self-employed,0.06,0.01
289,Stephanie Knight,pauladominguez@example.com,United States,Texas,Port Cassandrafurt,1746 Scott Tunnel Apt. 406,713,15000,0.43,High,Retired,0.01,0.0754
290,Robert Thompson,vasquezsarah@example.net,United States,Illinois,Cookton,71286 Christina Coves Suite 410,649,95567,0.05,High,Retired,0.24,0.2542
291,Alicia Jimenez,fitzpatrickelizabeth@example.com,United States,Texas,North Ashleyview,569 Zachary Trail,427,28203,0.81,Medium,Employed,0.63,0.7357
292,Priscilla Floyd,aaronfinley@example.com,United Kingdom,,Mendozafurt,855 Morales Roads,442,19719,0.48,High,Self-employed,0.55,0.6245
293,Joe Miranda,gregorywilliams@example.com,United States,Michigan,West Amandamouth,6157 Nicole Mill,430,20853,0.48,Low,Retired,0.48,0.5146
294,Zachary Allen,ibrown@example.net,India,,East Austin,8700 Brown Turnpike Apt. 613,621,96831,0.12,Medium,Self-employed,0.07,0.1943
295,Kerry Buckley,mosstracy@example.org,United States,Michigan,Bentleyside,032 Gerald Causeway Suite 179,715,66940,0.49,Medium,Self-employed,0.12,0.1037
296,Ashley Crawford,bryanharris@example.com,United States,Michigan,Port Brittany,1982 Copeland Underpass Apt. 092,453,111968,0.56,Medium,Employed,0.67,0.4766
297,Jason Horton,samuelfrost@example.org,United States,Pennsylvania,Bryanview,96207 Adam Fall,771,102258,0.05,Medium,Employed,0.28,0.0446
298,Robert Barton,jamiebowman@example.net,United States,Texas,Lake Deniseport,3290 Jennifer Ridge Apt. 456,410,42755,0.46,Low,Retired,0.8,0.6299
299,Dr. Lisa Huffman,stevensims@example.org,India,,New Joeville,31277 Ernest Cape Apt. 543,611,56591,0.54,High,Student,0.64,0.3104
300,Patrick Buckley,ericjohnson@example.net,United States,Michigan,Kingmouth,37995 Gonzalez Springs,621,39769,0.26,Low,Employed,0.61,0.1418
301,Brent Rojas,nicholaswalker@example.com,United States,New York,Jerryville,62397 Paul Dale Suite 354,608,50601,0.55,Medium,Employed,0.48,0.212
302,Amy Taylor,kellis@example.com,United States,Michigan,West David,9292 Christopher Walks,528,27617,0.4,Medium,Retired,0.33,0.505
303,Sara Ramirez,pfitzgerald@example.org,United States,Texas,Atkinsborough,9392 Robert Cape Apt. 780,769,81829,0.17,Medium,Retired,0.18,0.01
304,Melissa Garcia,jallen@example.org,United States,Michigan,Schmidtfort,25431 Timothy Inlet Apt. 799,689,141505,0.38,Medium,Self-employed,0.36,0.3381
305,Jennifer Clarke,courtney01@example.com,United States,Illinois,South Stevenberg,046 Wolfe Ridge Apt. 195,710,31154,0.42,Low,Employed,0.36,0.01
306,Ashley Diaz,diazgregory@example.net,United States,Ohio,New Sierrastad,325 Amber Run,771,166877,0.05,High,Self-employed,0.19,0.1162
307,Michele Mullins,lukehurst@example.net,United States,California,Mclaughlinshire,0155 Tucker Pine Apt. 788,372,65566,0.66,High,Retired,0.77,0.5107
308,Theresa Lamb,lopeznicole@example.org,United States,Pennsylvania,Shannonstad,2411 Joshua Square,631,72610,0.64,Medium,Self-employed,0.29,0.4636
309,Tristan Johnson,imontes@example.org,United States,Illinois,South Edward,6704 Bryan Well Apt. 856,620,15374,0.43,High,Retired,0.54,0.1879
310,Mr. Joseph Kelley,itorres@example.com,United States,Georgia,Dianamouth,3754 Eddie Haven,821,15000,0.37,Low,Employed,0.01,0.01
311,Dominique Mcpherson,evanwilson@example.com,United States,Ohio,Huberburgh,4523 Elizabeth Key,680,67190,0.09,Medium,Unemployed,0.3,0.3337
312,Kimberly Martinez,sullivanvictor@example.org,United States,Georgia,West Shane,2088 Holland Hill Suite 492,758,112621,0.4,Medium,Retired,0.27,0.01
313,Stephanie Taylor,parkerrichard@example.org,United States,Texas,Morganville,1509 Brandy Forges Suite 301,714,34992,0.28,Medium,Employed,0.33,0.2278
314,Jennifer Henry,kerrmichael@example.org,United States,California,Rhodesland,6504 Bell Mission Apt. 376,721,227766,0.49,Low,Student,0.44,0.0908
315,Jennifer Houston,thomaskevin@example.net,United States,Ohio,Robertschester,96106 Perry Point Suite 923,684,107790,0.27,Medium,Student,0.45,0.1915
316,Amanda Mckenzie,troy73@example.org,Brazil,,Port Patrick,44714 White Spurs,710,28950,0.24,Medium,Retired,0.15,0.2135
